tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,rating_numerator,rating_denominator,name,dog_type,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorites,retweets
886680336477933568,7.455079178557507e+17,2.014170636087321e+16,2017-07-16 20:14:00+00:00,,,,13.0,10,Derek,,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,convertible,0.738995,False,sports_car,0.139952,False,car_wheel,0.0441726999999999,False,22798,4610
886258384151887873,7.455079178557507e+17,2.014170636087321e+16,2017-07-15 16:17:19+00:00,,,,13.0,10,Waffles,,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,0.943575,True,shower_cap,0.0252856,False,Siamese_cat,0.00284892,False,28469,6523
885984800019947520,7.455079178557507e+17,2.014170636087321e+16,2017-07-14 22:10:11+00:00,,,,12.0,10,Jimbo,,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_mountain_dog,0.00623915,True,33382,7097
885528943205470208,7.455079178557507e+17,2.014170636087321e+16,2017-07-13 15:58:47+00:00,,,,13.0,10,Maisey,,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True,36689,6683
884925521741709313,7.455079178557507e+17,2.014170636087321e+16,2017-07-12 00:01:00+00:00,,,,12.0,10,Earl,,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,0.259916,True,American_Staffordshire_terrier,0.198451,True,Staffordshire_bullterrier,0.127725,True,68152,16439
884876753390489601,7.455079178557507e+17,2.014170636087321e+16,2017-07-11 20:47:12+00:00,,,,13.0,10,Lola,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,0.822103,True,Norwich_terrier,0.106075,True,Norfolk_terrier,0.0373485,True,28514,6096
883838122936631299,7.455079178557507e+17,2.014170636087321e+16,2017-07-09 00:00:04+00:00,,,,12.0,10,Noah,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True,22349,3586
883360690899218434,7.455079178557507e+17,2.014170636087321e+16,2017-07-07 16:22:55+00:00,,,,13.0,10,Grizzwald,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.987997,True,Tibetan_mastiff,0.00709872,True,Newfoundland,0.00214033,True,22986,3825
882762694511734784,7.455079178557507e+17,2.014170636087321e+16,2017-07-06 00:46:41+00:00,,,,12.0,10,Gus,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.0155793999999999,True,28903,5134
882045870035918850,7.455079178557507e+17,2.014170636087321e+16,2017-07-04 01:18:17+00:00,,,,13.0,10,Koko,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,web_site,0.949591,False,dhole,0.0173258,False,golden_retriever,0.00694063,True,29900,5203
881906580714921986,7.455079178557507e+17,2.014170636087321e+16,2017-07-03 16:04:48+00:00,,,,12.0,10,Rey,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Chesapeake_Bay_retriever,0.278966,True,koala,0.127017,False,24773,3533
881536004380872706,7.455079178557507e+17,2.014170636087321e+16,2017-07-02 15:32:16+00:00,,,,14.0,10,none,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Angora,0.272066,False,Persian_cat,0.114854,False,50199,16570
881268444196462592,7.455079178557507e+17,2.014170636087321e+16,2017-07-01 21:49:04+00:00,,,,12.0,10,Elliot,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,tusker,0.473303,False,Indian_elephant,0.245646,False,ibex,0.0556607,False,23501,5358
880935762899988482,7.455079178557507e+17,2.014170636087321e+16,2017-06-30 23:47:07+00:00,,,,13.0,10,Louis,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,street_sign,0.251801,False,umbrella,0.115123,False,traffic_light,0.0695338,False,17346,2886
880872448815771648,7.455079178557507e+17,2.014170636087321e+16,2017-06-30 19:35:32+00:00,,,,12.0,10,None,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,True,Norwich_terrier,0.0613929,True,Chihuahua,0.0337257,True,21734,3989
880221127280381952,7.455079178557507e+17,2.014170636087321e+16,2017-06-29 00:27:25+00:00,,,,12.0,10,Jesse,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.0525802999999999,True,27640,4436
880095782870896641,7.455079178557507e+17,2.014170636087321e+16,2017-06-28 16:09:20+00:00,,,,11.0,10,None,,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True,28150,4533
879862464715927552,7.455079178557507e+17,2.014170636087321e+16,2017-06-28 00:42:13+00:00,,,,13.0,10,Romeo,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True,22667,3642
879492040517615616,7.455079178557507e+17,2.014170636087321e+16,2017-06-27 00:10:17+00:00,,,,12.0,10,Bailey,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896,True,vizsla,0.1243529999999999,True,bath_towel,0.0733202,False,23822,3323
879415818425184262,7.455079178557507e+17,2.014170636087321e+16,2017-06-26 19:07:24+00:00,,,,13.0,10,Duddles,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True,107956,45849
879376492567855104,7.455079178557507e+17,2.014170636087321e+16,2017-06-26 16:31:08+00:00,,,,12.0,10,Jack,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,tricycle,0.663601,False,Labrador_retriever,0.0334961,True,Pembroke,0.0188266,True,17099,3261
879050749262655488,7.455079178557507e+17,2.014170636087321e+16,2017-06-25 18:56:45+00:00,,,,11.0,10,Steven,,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,tabby,0.311861,False,window_screen,0.169123,False,Egyptian_cat,0.132932,False,23022,4941
879008229531029506,7.455079178557507e+17,2.014170636087321e+16,2017-06-25 16:07:47+00:00,,,,13.0,10,Beau,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,vizsla,0.960513,True,miniature_pinscher,0.00943065,True,American_Staffordshire_terrier,0.0087113,True,19317,2812
878776093423087618,7.455079178557507e+17,2.014170636087321e+16,2017-06-25 00:45:22+00:00,,,,13.0,10,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,0.734684,True,whippet,0.1504869999999999,True,Ibizan_hound,0.0397246,True,19763,4319
878281511006478336,7.455079178557507e+17,2.014170636087321e+16,2017-06-23 16:00:04+00:00,,,,13.0,10,Shadow,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,0.32042,True,collie,0.215975,True,Appenzeller,0.1285069999999999,True,7913,1349
878057613040115712,7.455079178557507e+17,2.014170636087321e+16,2017-06-23 01:10:23+00:00,,,,14.0,10,Emmy,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,True,Boston_bull,0.0787993999999999,True,toy_terrier,0.0152433999999999,True,42876,7181
877611172832227328,7.455079178557507e+17,2.014170636087321e+16,2017-06-21 19:36:23+00:00,8.76850772322988e+17,512804507.0,2017-06-19 17:14:49 +0000,14.0,10,None,pupper,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1,Irish_setter,0.3647289999999999,True,golden_retriever,0.202907,True,Irish_terrier,0.107473,True,0,83
877556246731214848,7.455079178557507e+17,2.014170636087321e+16,2017-06-21 15:58:08+00:00,,,,12.0,10,Penny,,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False,23258,3994
877316821321428993,7.455079178557507e+17,2.014170636087321e+16,2017-06-21 00:06:44+00:00,,,,13.0,10,Dante,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True,27907,5414
876838120628539392,7.455079178557507e+17,2.014170636087321e+16,2017-06-19 16:24:33+00:00,,,,12.0,10,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.0889348,True,21125,3506
876484053909872640,7.455079178557507e+17,2.014170636087321e+16,2017-06-18 16:57:37+00:00,,,,13.0,10,Benedict,,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.0167235999999999,True,19163,2511
876120275196170240,7.455079178557507e+17,2.014170636087321e+16,2017-06-17 16:52:05+00:00,,,,13.0,10,Venti,,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True,28490,4903
875747767867523072,7.455079178557507e+17,2.014170636087321e+16,2017-06-16 16:11:53+00:00,,,,13.0,10,Goose,,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True,25773,4497
875144289856114688,7.455079178557507e+17,2.014170636087321e+16,2017-06-15 00:13:52+00:00,,,,13.0,10,Nugget,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False,22185,5081
875021211251597312,7.455079178557507e+17,2.014170636087321e+16,2017-06-14 16:04:48+00:00,,,,12.0,10,None,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460381999999999,True,26022,4922
874680097055178752,7.455079178557507e+17,2.014170636087321e+16,2017-06-13 17:29:20+00:00,,,,12.0,10,Cash,,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.0470690999999999,True,beagle,0.0360071,True,28439,4875
874057562936811520,7.455079178557507e+17,2.014170636087321e+16,2017-06-12 00:15:36+00:00,,,,12.0,10,None,,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.0404369,True,Newfoundland,0.0282283,True,23134,4125
873580283840344065,7.455079178557507e+17,2.014170636087321e+16,2017-06-10 16:39:04+00:00,,,,13.0,10,None,,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True,24837,4143
873213775632977920,7.455079178557507e+17,2.014170636087321e+16,2017-06-09 16:22:42+00:00,,,,12.0,10,Sierra,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True,7467,1667
872620804844003328,7.455079178557507e+17,2.014170636087321e+16,2017-06-08 01:06:27+00:00,,,,13.0,10,Monkey,,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True,21309,3911
872122724285648897,7.455079178557507e+17,2.014170636087321e+16,2017-06-06 16:07:15+00:00,,,,12.0,10,Kody,,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,basketball,0.808396,False,pug,0.0667363,True,dalmatian,0.0545697999999999,True,35324,8549
871762521631449091,7.455079178557507e+17,2.014170636087321e+16,2017-06-05 16:15:56+00:00,,,,12.0,10,Rover,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True,20787,3678
871515927908634625,7.455079178557507e+17,2.014170636087321e+16,2017-06-04 23:56:03+00:00,,,,12.0,10,Napolean,doggo,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,komondor,0.974781,True,briard,0.0200412999999999,True,swab,0.00322824,False,20730,3628
871032628920680449,7.455079178557507e+17,2.014170636087321e+16,2017-06-03 15:55:36+00:00,,,,13.0,10,Boomer,,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,kelpie,0.398053,True,macaque,0.0689549,False,dingo,0.0506018,False,23255,3999
870804317367881728,7.455079178557507e+17,2.014170636087321e+16,2017-06-03 00:48:22+00:00,,,,11.0,10,None,,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1,home_theater,0.16829,False,sandbar,0.0980404,False,television,0.0797293999999999,False,33791,6393
870374049280663552,7.455079178557507e+17,2.014170636087321e+16,2017-06-01 20:18:38+00:00,,,,13.0,10,Zoey,,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,85011,27680
870308999962521604,7.455079178557507e+17,2.014170636087321e+16,2017-06-01 16:00:09+00:00,,,,13.0,10,Rumble,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.158463,True,EntleBucher,0.148115,True,22453,4384
870063196459192321,7.455079178557507e+17,2.014170636087321e+16,2017-05-31 23:43:25+00:00,,,,14.0,10,Clifford,,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,1,comic_book,0.534409,False,envelope,0.2807219999999999,False,book_jacket,0.0437855,False,37771,8840
869596645499047938,7.455079178557507e+17,2.014170636087321e+16,2017-05-30 16:49:31+00:00,,,,12.0,10,Scout,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,16476,3327
869227993411051520,7.455079178557507e+17,2.014170636087321e+16,2017-05-29 16:24:37+00:00,,,,13.0,10,Gizmo,,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,21112,4023
868880397819494401,7.455079178557507e+17,2.014170636087321e+16,2017-05-28 17:23:24+00:00,,,,14.0,10,Walter,,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False,55098,12518
868622495443632128,7.455079178557507e+17,2.014170636087321e+16,2017-05-28 00:18:35+00:00,,,,13.0,10,None,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,28295,6275
867900495410671616,7.455079178557507e+17,2.014170636087321e+16,2017-05-26 00:29:37+00:00,,,,12.0,10,None,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,24964,4439
867072653475098625,7.455079178557507e+17,2.014170636087321e+16,2017-05-23 17:40:04+00:00,8.650134204453683e+17,7.874617784352891e+17,2017-05-18 01:17:25 +0000,13.0,10,None,,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,1,Blenheim_spaniel,0.352946,True,papillon,0.2117659999999999,True,Pekinese,0.112952,True,0,135
867051520902168576,7.455079178557507e+17,2.014170636087321e+16,2017-05-23 16:16:06+00:00,,,,13.0,10,None,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.4714029999999999,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,33420,8425
866686824827068416,7.455079178557507e+17,2.014170636087321e+16,2017-05-22 16:06:55+00:00,,,,12.0,10,Lili,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473,True,groenendael,0.306407,True,curly-coated_retriever,0.0613140999999999,True,20070,3727
865359393868664832,7.455079178557507e+17,2.014170636087321e+16,2017-05-19 00:12:11+00:00,,,,13.0,10,Sammy,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True,27530,5384
864873206498414592,7.455079178557507e+17,2.014170636087321e+16,2017-05-17 16:00:15+00:00,,,,14.0,10,None,,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,2,pole,0.478616,False,lakeside,0.1141819999999999,False,wreck,0.0559265,False,33651,9361
864279568663928832,7.455079178557507e+17,2.014170636087321e+16,2017-05-16 00:41:21+00:00,,,,12.0,10,Meatball,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True,15195,3266
863907417377173506,7.455079178557507e+17,2.014170636087321e+16,2017-05-15 00:02:33+00:00,,,,13.0,10,Albus,,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1,marmot,0.358828,False,meerkat,0.174703,False,weasel,0.123485,False,21477,4441
863553081350529029,7.455079178557507e+17,2.014170636087321e+16,2017-05-14 00:34:33+00:00,,,,13.0,10,Neptune,,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True,15935,4489
863432100342583297,7.455079178557507e+17,2.014170636087321e+16,2017-05-13 16:33:49+00:00,,,,12.0,10,Belle,,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.0794893999999999,True,24829,5664
863079547188785154,6.671521640794235e+17,4196983835.0,2017-05-12 17:12:53+00:00,,,,14.0,10,None,,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1,Lakeland_terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False,9094,1195
863062471531167744,7.455079178557507e+17,2.014170636087321e+16,2017-05-12 16:05:02+00:00,,,,13.0,10,Quinn,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,0.935804,True,pug,0.0595761999999999,True,boxer,0.00141218,True,8945,2687
862831371563274240,7.455079178557507e+17,2.014170636087321e+16,2017-05-12 00:46:44+00:00,,,,13.0,10,Zooey,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.1235359999999999,True,20011,5457
862722525377298433,7.455079178557507e+17,2.014170636087321e+16,2017-05-11 17:34:13+00:00,,,,11.0,10,Dave,,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,0.39333,True,beagle,0.242034,True,boxer,0.0776925,True,17779,3809
862457590147678208,7.455079178557507e+17,2.014170636087321e+16,2017-05-11 00:01:27+00:00,,,,13.0,10,Jersey,,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1,home_theater,0.4963479999999999,False,studio_couch,0.167256,False,barber_chair,0.052625,False,21492,5388
862096992088072192,7.455079178557507e+17,2.014170636087321e+16,2017-05-10 00:08:34+00:00,,,,13.0,10,None,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,66437,21840
861383897657036800,7.455079178557507e+17,2.014170636087321e+16,2017-05-08 00:54:59+00:00,,,,13.0,10,Hobbes,,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True,37744,11528
861288531465048066,7.455079178557507e+17,2.014170636087321e+16,2017-05-07 18:36:02+00:00,,,,13.0,10,None,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,syringe,0.1447119999999999,False,oxygen_mask,0.1066839999999999,False,Bouvier_des_Flandres,0.0826102,True,18032,4479
861005113778896900,7.455079178557507e+17,2.014170636087321e+16,2017-05-06 23:49:50+00:00,,,,12.0,10,Burt,,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.0757641999999999,False,17538,4119
